"AT","V","AP","RH","y"
24.57,51.95,1005.8,70.07,448.15
5.86,40.62,1017.03,85.06,480.71
4.32,35.47,1017.8,88.51,488.03
27.36,66.54,1011.31,45.3,436.69
11.8,41.54,1020,65.85,476.12
25,68.14,1005.35,57.13,437.67
5.11,39.4,1012.16,92.14,488.56
26.05,46.21,1011.31,55.25,450.86
26.38,70.47,1007.36,76.91,434.02
26.58,70.98,1008.96,77.36,434.41
18.06,50.16,1009.52,100.09,450.53
9.59,38.56,1017.01,60.1,481.3
26.97,67.32,1014.35,55.07,439.61
17.92,44.2,1018.97,53.8,455.37
21.9,63.13,1011.54,81.83,447.4
8.82,43.56,1014.95,81.54,482.71
14.58,41.92,1030.42,61.96,462.69
30.64,74.87,1009.44,59.01,437.43
14.13,43.7,1015.94,80.89,469.28
15.86,43.02,1012.18,40.33,466.6
26.04,74.67,1016.68,81.2,433.55
25.71,71.14,1010.02,66.39,432.46
22.89,80.25,1006.38,80.25,446.15
30.62,66.54,1004.11,55.36,429.01
13.31,42.18,1016,83.94,466.56
24.91,64.45,1013.02,42.34,450.84
24.63,59.57,1010.45,85.36,440.67
7.23,41.22,1015.23,98.04,483.31
13.91,39.35,1014.69,75.51,469.02
22.21,48.14,1015.08,66.8,448.33
25.64,63.87,1017.14,49.25,444.34
11.41,40.62,1015.56,57.62,466.83
32.16,66.25,1008.17,56.88,434.5
15.23,37.87,1020.17,85.02,464.02
10.8,41.39,1019.74,74.08,478.75
22.49,69.84,1006.78,73.76,437.57
28.28,56.9,1006.38,64.99,445.61
10.15,41.62,1015.86,97.4,463.89
8.39,36.3,1015.39,62.23,479.57
31.79,76.2,1007.89,56.3,434.01
22.53,70.98,1005.48,93.95,440.96
32.35,77.95,1014.76,60.88,432.72
23.43,54.42,1013.58,70.99,454.86
18.86,50.78,1008.46,91.67,446.7
26.26,63.73,1010.45,70.61,442.18
24.37,68.14,1005.22,59.27,440.22
12.09,38.25,1013.61,81.28,469.29
18.28,41.1,1002,65.69,460.03
16.17,46.97,1014.22,85.8,456.08
11.93,41.38,1021.76,57.63,473.88
30.71,64.05,1011.75,62.81,438.42
24.54,58.66,1011.63,57.62,448.11
18.85,44.63,1009.06,84.75,456.72
12.24,34.03,1018.44,69.27,474.18
20.3,58.46,1015.93,82.13,448.79
12.28,43.67,1012.69,70.23,475.08
6.17,39.33,1012.57,93.32,491.54
29.17,73.17,1009.87,60.97,432.07
26.16,52.36,1013.62,58.52,453.08
19.29,50.16,1010.49,97.78,450.21
27.16,65.61,1014.21,47.93,441.33
24.91,69.89,1015.25,82.39,438.29
26.82,64.96,999.72,63.55,427.51
20.86,39.72,1001.73,56.38,456.27
16.34,41.48,1015.92,48.24,453.6
13.08,44.9,1020.47,86.46,472.01
19.92,63.31,1015.02,82.71,443.54
22.24,41.1,1001.96,42.6,451.95
9.43,41.4,1028.03,84.98,474.16
32.81,77.17,1009.17,53.13,430.53
26.78,73.06,1007.99,90.47,433.25
25.52,67.17,1007.33,85.12,440.02
26.2,65.18,1011.42,47.82,440.07
11.36,41.48,1012.8,76.16,465.37
15.64,43.71,1024.51,78.31,462.55
10.8,41.66,1013.79,81.96,475.51
21.11,58.66,1011.7,68.71,457.89
10.77,44.78,1012.87,84.16,470.66
26.93,67.07,1005.65,60.26,437.76
7.51,43.02,1014.35,86.46,485.38
26.71,76.86,1002.86,74.5,437.31
10.31,42.49,1009.43,78.36,479.64
8.97,44.03,1013.16,80.39,474.61
24.43,65.27,1013.25,55.4,440.99
20.41,56.03,1019.94,55.85,458.29
19.51,66.51,1015.28,80.75,448.04
26.66,70.02,1010.88,58.37,439.99
15.81,58.59,1014.41,90.03,456.91
8.95,43.13,1017.56,94.85,479.14
20.02,67.32,1012.05,76.34,445.31
27.24,77.17,1009.37,81.51,439.12
5.49,40.81,1014.43,90.41,487.36
18.55,46.48,1007.34,80.67,452.37
13.49,44.47,1030.18,69.15,468.46
29.09,67.07,1005.99,41.39,429.93
25.37,58.33,1013.49,51.42,444.46
7.16,38.56,1019.17,70.1,486.12
20.73,69.94,1009.9,82.12,445.91
5.84,40.62,1018.58,82.73,482.1
11.75,40.55,1018.09,97.7,472.43
19.13,68.61,1010.65,94.92,448.69
24.17,71.25,1003.9,90.36,435.66
13.98,44.84,1023.6,89.09,462.81
28.17,72.43,1007.37,68.92,428.88
33.63,70.4,1004.02,53.6,430.05
19.09,42.44,1012.93,63.59,461.84
7.1,35.77,1015.39,92.1,480.36
23.35,71.85,1009.32,73.48,441.28
19.05,44.06,1017.02,73.76,454.28
13.89,45.08,1024.64,82.29,467.74
23.75,59.07,1007.73,88.82,443.54
17.07,41.35,1005.88,83.43,464.6
29.09,70.02,1010.13,48.06,443.27
26.71,66.25,1008.11,79.28,435.41
8.53,40.77,1009.85,90.95,481.03
24.59,72.24,1011.42,81.5,433.31
25.34,69.48,1008.4,74.79,433.81
12.65,44.34,1019.4,71.45,468.8
24.27,61.47,1007.84,80.85,448.66
9.39,40.11,1029.14,77.29,473.05
4.96,45.87,1007.32,98.78,481.88
15.8,53.82,1015.87,68.48,463.09
24.65,63.86,1018.37,56.15,442.89
7.3,39.72,1020.85,77.83,485.1
12.35,40.8,1027.35,72.69,476.88
10.74,44.85,1014.25,71.61,476.83
22.45,63.77,1014.57,87.44,444.26
25.82,57.19,1007.99,62.95,440.8
14.45,43.71,1025.26,84.23,463.6
24.43,59.87,1019.08,60.57,441.61
20.51,63.86,1020.65,75.36,447.18
9.76,41.01,1019.66,97.59,467.6
10.58,39.61,1020.39,71.69,477.18
14.62,43.99,1023.6,86.7,461.88
23.99,50.32,1008.41,67.4,444.23
21.75,49.82,1015.01,78.33,455.28
8.51,42.32,1015.08,84.89,476.6
15.29,44.88,1018.85,73.67,463.32
28.11,66.17,1010.51,65.16,444.2
21.57,69.23,1011.94,81.73,437.55
28.06,70.04,1009.89,66.07,431.7
27,71.25,1002.66,70.59,437.22
20.57,63.78,1016.76,74,449.93
25.56,69.13,1002.46,68.26,434.48
27.22,67.9,1005.73,57.29,441.22
12.25,44.58,1016.47,81.15,475.24
27.82,79.74,1008.37,69.46,436.48
22.1,68.63,1015.19,59.05,449.54
34.6,64.96,1003.3,34.32,427.65
7.05,40.69,1020.53,89.67,476.75
29.24,64.33,1011.5,64.14,440.29
7.61,39.42,1024.93,74.77,475.55
31.87,71.22,1006.16,45.66,437
13.45,42.44,1012.79,83.12,473.96
4.93,35.19,1018.04,92.94,486.39
7.14,41.22,1016.6,97.09,435.58
12.01,41.48,1017.75,66.67,469.08
29.92,67.22,1014.09,50.62,444.78
30.11,62.04,1010.69,47.96,444.42
27.01,67.98,1006.01,67.98,434.65
16.77,50.9,1013.24,84.4,459.91
28.82,77.24,1008.35,78.93,433.69
23.79,50.16,1005.32,75.82,435.49
25.57,59.43,1008.88,61.19,438.9
29.95,73.42,1011.44,66.32,432.81
27.5,65.34,1014.93,47.46,439.59
20.71,45.61,1013.64,82.39,457.4
19.76,62.1,1020.07,73.55,450.44
30.51,70.79,1004.55,56.05,428.79
22.49,45.61,1013.1,75.69,455.12
10.6,40.22,1011.37,85.81,477.62
18.01,62.26,1011.89,89.29,451.14
10.3,41.46,1018.21,86.17,479.65
23.09,70.47,1010.76,79.89,439.36
20.2,50.9,1011.72,77.63,454.09
24.98,71.98,1006.59,90.61,432.06
10.02,52.75,1021.93,73.68,473.09
5.62,41.31,1001.37,89.16,485.6
20.67,70.02,1010.42,94.09,448.75
29.47,71.32,1008.07,67,437.14
22.27,50.05,1007.1,89.34,442.24
17.78,52.08,1006.9,100.09,453.31
27.27,67.9,1006.36,62.12,436.64
16.43,48.06,1010.73,61.26,459.63
13.69,40.83,1008.53,84.81,471.26
26.59,60.96,1011.9,52.41,439.77
22.49,71.29,1008.24,75.8,442.58
26.43,77.17,1008.67,92.59,431.26
24.55,58.86,1015.22,60.53,445.8
7.89,39.37,1016.28,84.66,483.82
14.46,45.87,1008.26,89.44,458.69
10.98,41.39,1017.54,85.31,476.31
27.99,69.89,1013.94,51.25,435.79
26.24,51.43,1011.32,59.52,447.91
27.37,69.23,1013.25,48.02,433.18
21.96,48.6,1004.87,76.27,446.56
13.04,40.69,1015.96,82.37,473.49
6.77,40.78,1024.86,96.58,478.24
18.97,50.59,1016.01,74.9,459.68
24.03,58.46,1015.71,70.15,442.03
25.18,61.08,1013.08,80.75,445.64
25.23,69.34,1009.51,82.87,445.92
7.82,40.72,1022.17,88.13,481.52
13.33,54.3,1016.77,80.32,468.1
22.56,66.48,1003.82,77.46,437.73
34.43,68.51,1010.17,34.09,431.39
15.68,43.7,1015.09,58.96,470.29
24.39,71.85,1009.73,72.24,438.2
18.03,53.16,1013.02,81.95,456.55
23.66,61.86,1013.33,83.09,444.27
11.6,40.96,1023.95,86.83,473.66
19.73,68.63,1012.41,74.12,450.26
20.21,60.84,1018.5,82.73,447.73
23.77,51.43,1006.67,84.09,441.54
17.8,46.48,1007.27,81.31,452.66
26.65,74.16,1008.27,94.54,431.47
22.43,63.76,1009.84,75.27,442.85
11.89,40.03,1019.53,89.48,471.85
11.61,52.75,1020.94,77.56,464.68
24.32,71.14,1011.71,71.65,435.34
11.73,37.92,1008.24,65.13,472.04
16.86,39.63,1004.47,83.5,466.68
26.65,66.48,1005.7,65.09,436.65
23.71,50.23,1017.55,73.24,458.59
27.19,64.96,1006.71,73.99,428.79
16.49,49.39,1018.1,93.13,461.54
17.21,52.9,1019.91,77.31,460.88
28.26,72.43,1006.68,72.3,426.2
30.21,71.32,1006.19,67.57,434.91
3.2,41.31,997.67,98.84,489.86
22.36,51.43,1007.47,87.33,442.53
21.37,81.56,1006.57,81.56,434.38
26.2,74.67,1016.69,84.38,430.22
15.52,41.93,1022.97,52.92,471.97
22.43,69.84,1006.94,75.54,436.19
14.88,42.28,1007.26,71.3,466.73
29.72,68.08,1010.72,53.46,430.36
29.98,76.09,1007.62,75.6,432
19.08,46.93,1010.6,75.21,454.45
24.34,70.79,1006.82,85.66,433.83
33.82,72.29,1008.67,46.95,432.13
21.45,66.05,1014.81,73.73,453.38
15.06,39.3,1019.63,63.32,464.15
6.92,39.61,1018.64,82.27,483.83
33.73,69.88,1007.21,42.93,434.83
31.49,73.5,1010.71,40.16,432.13
26.82,60.96,1012.25,57.41,449.81
7.55,42.85,1011.21,93.25,484.93
24.43,65.18,1012.57,77.83,437.26
29.1,50.05,1005.87,51.53,438.66
14.59,42.44,1012.7,83.92,470.86
9.55,41.44,1015.07,85.94,481.75
30.66,70.98,1007.6,72.08,435.66
26.35,69.48,1008.45,70.47,435.23
10.27,42.34,1022.69,92.78,474.55
19.05,55.5,1020.25,75.76,457.5
13.16,54.3,1017.33,82.43,468.4
8.53,38.18,1017.54,76.49,480.86
23.36,62.52,1016.18,68.18,448.37
12.74,41.38,1021.92,56.67,475.63
5.66,40.62,1015.87,84.97,485.18
25.18,56.89,1012.26,64.46,442.42
27.37,71.06,1008.4,87.52,432.14
15.85,46.18,1013.14,97.8,462.88
13.73,41.92,1031.01,64.92,466.29
24.67,68.61,1010.71,57.47,450.64
11.41,39.61,1018.69,69.44,467.19
20.08,62.52,1017.99,75.74,450.98
30.61,77.17,1009.49,73.19,430.46
28.51,74.78,1009.84,59.06,434.43
27.34,59.87,1012.06,59.04,448.26
22.4,58.12,1015.24,78.03,449.13
6.4,41.17,1019.54,85.37,488.82
29.14,61.5,1009.64,39.95,437.76
10.02,41.44,1017.37,77.65,479.63
21.75,59.8,1016.65,72.94,453.17
11.04,45.51,1017.53,83.42,474.45
27.61,49.16,1005.01,35.63,441.18
31.04,74.67,1015.85,43.32,435.17
12.03,40.75,1015.93,85.07,474.97
21.29,47.45,1008.85,71.6,447.78
15.47,46.48,1007.69,91.07,462.58
6.22,39.85,1012.05,86.88,443.73
12.85,41.14,1027.04,86.29,464.86
31.27,69.13,1009.45,57.01,425.48
11.15,40.64,1020.65,97.95,477.79
28.5,72.99,1007.02,67.13,433.24
12.41,39.28,1017.08,87.02,473.86
8.04,41.92,1029.7,92.21,482.58
13.61,42.34,1017.57,91.35,465.65
24.33,49.16,1003.46,61.04,441.2
16.83,46.48,1007.21,87.23,455.64
19.46,42.04,1011.3,60.45,466.24
25.99,74.67,1016.59,83.39,434.7
23.72,58.62,1016.65,69.1,447.49
14.62,46.18,1014.75,96.81,462.26
26.8,58.84,1001.2,65.03,445.76
13.52,40.83,1009.94,87.53,470.47
18.76,56.53,1020.04,86.62,452.5
15.63,37.87,1020.4,74.77,465.28
22.65,57.85,1012.6,68.52,445.36
14.17,41.67,1013.4,72.77,471.42
9.34,38.08,1019.56,67.74,482.06
7.44,41.04,1021.84,88.56,479.08
19.08,59.15,1013.1,81.82,451.33
12.87,48.04,1012.47,100.13,465.56
14.01,38.91,1015.86,69.24,470.1
22.76,58.96,1013.85,55.95,454.05
23.28,69.51,1013.31,53,444.17
9.06,36.3,1015.14,58.71,477.38
11.23,41.17,1019.36,56.85,475.85
5.15,45.87,1008.02,98.36,479.61
23.81,66.51,1016.96,70.16,438.32
25.15,68.51,1013.25,72.31,440.96
29.35,71.58,1010.07,61.8,434.45
10.74,40.92,1021.74,94.97,466.77
23.51,58.79,1016.44,65.38,445.75
21.83,62.91,1011.07,91.34,443.76
21.68,64.15,1021.09,70.88,454.32
22.75,57.76,1017.83,66.54,452.33
19.05,67.32,1013.2,83.14,447.47
4.88,40.27,1012.66,74.51,491.29
20.86,63.73,1008.54,96.83,440.42
21.39,58.05,1013.03,86.44,449.76
25.94,77.24,1007.97,84.82,432.88
20.84,65.06,1016.88,71.93,445.74
28.26,69.23,1013.01,42.1,436.31
4.49,38.44,1015.47,76.96,485.78
28.93,74.78,1009.48,56.4,437.34
26.88,60.96,1012.1,57.9,446.77
6.76,39.22,1013.91,77,487.08
28.72,68.14,1005.82,46.52,443.26
22.72,69.13,1010.81,92.43,438.01
25.21,59.21,1017.37,55.06,445.33
18.28,45,1022.47,43.03,471.42
22.93,51.19,1009.3,82.8,443.57
24.45,68.63,1013.38,45.35,446.33
29.05,64.84,1011.1,51.39,442.58
12.28,41.49,1019.73,94.79,467.44
3.21,38.44,1017.11,84.86,492.93
17.15,43.69,1017.05,63.36,463.88
10.24,39.28,1010.13,81.61,477.53
22.73,43.79,1015.61,42.66,460.2
12.56,43.41,1016.93,81.02,467.19
5.57,42.85,1013.55,92.14,488.85
28.43,63.31,1013.44,49.99,432.62
21.45,69.94,1010.5,82.17,443.31
9.99,42.07,1018.78,85.68,471.6
32.77,72.86,1003.6,52.87,433.84
18.89,58.66,1010.96,84.07,453.33
5.95,39.48,1005.16,63.6,486.07
10.01,40.78,1023.71,88.11,470.82
30.7,69.59,1008.03,66.78,433.4
11.55,42.34,1020.78,94.56,469.13
23.03,59.04,1011.85,81.24,444.85
13.51,39.31,1012.18,75.19,466.46
8.09,38.5,1012.99,67.31,484.81
6.04,41.14,1027.8,86.4,480.39
25.35,63.21,1012.31,80.16,442.23
7.66,41.92,1031.96,82.48,485.11
8.72,40.02,1031.32,78.09,477.86
9.59,38.91,1011.87,81.3,479.96
9.97,41.62,1013.99,96.02,464.86
11.73,37.92,1008.02,72.68,472.51
9.59,37.14,1013.8,72.85,474.74
12.91,41.66,1013.37,71.52,469.71
17.67,43.96,1011.68,82.13,466.31
14.32,40.78,1024.49,73.84,457.92
25.03,61.86,1012.84,80.85,439.55
27.97,69.48,1010.4,57.24,432.18
26.01,74.33,1015.69,81.22,435.82
21.8,65.94,1012.02,63.52,448.66
22.05,48.14,1015.81,69.94,447.37
6.99,35.19,1019.32,68.95,480.05
12.04,42.34,1019.72,94.67,465.36
5.71,40.77,1022.51,89.58,485.75
18.11,44.85,1014.48,48.94,458.85
33.62,77.17,1009.38,63.71,431.03
12.54,41.62,1010.86,83.42,461.08
24.42,57.32,1011.46,55.92,443.94
14.82,44.58,1020.13,74.88,473.17
31.68,68.24,1005.29,37.34,427.22
10.03,43.13,1014.85,70.09,482.16
21.46,50.59,1016.75,67.14,453.67
9.27,38.56,1017.69,62.49,475.42
7.38,44.71,1020.27,70.55,486.91
32.38,69.05,1000.76,45.85,429.31
20.12,69.45,1013.23,88.48,442.89
30.7,67.69,1005.92,51.58,429.58
23.05,62.52,1016.5,65.65,449.98
14.09,41.66,1009.25,71.4,469.93
24.69,59.92,1010.12,80.58,436.33
22.5,64.69,1007.03,74.92,440.73
28.84,74.9,1004.38,66.86,436.42
14.8,40.2,1012.87,88.35,466.27
27.76,44.89,1009.4,50.15,442.83
27.92,68.12,1011.54,49.8,437.51
26.96,73.68,1013.81,84.77,429.48
10.94,39.04,1021.81,86.02,479.2
16.02,71.14,1019.75,70.42,456.35
26.03,59.07,1007.3,82.52,440.6
24.22,62.08,1022.53,60.79,449.11
29.59,71.77,1006.33,62.35,426.62
28.81,56.86,1005.82,56.86,434.08
22.65,60.93,1006.43,85.13,440.52
25.65,69.45,1013.95,50.42,436.24
25.56,74.67,1016.62,76.1,435.81
10.36,43.67,1012.16,77.04,478.27
31.84,71.37,1003.51,46.22,432.04
33.7,68.27,1007.16,50.41,427.4
11.37,40.56,1017.56,64.8,478.88
24.01,50.16,1004.22,75.32,443.03
17.28,44.92,1024.39,76.08,459.26
29.4,57.19,1008.34,53.95,436.92
25.96,68.08,1011.34,71.57,432.82
26.22,67.45,1013.7,44.04,440.17
20.71,58.18,1007.63,98.44,447.06
12.21,41.67,1012.88,85.19,475.07
31.42,69.13,1009.34,57.16,425.98
16.27,44.21,1020.56,82.22,462.11
20.27,56.65,1020.75,67.12,454.29
14.76,40.71,1017.37,71.07,465.58
15.87,41.16,1005.85,78.29,463.86
31.01,67.83,1007.95,43.57,429.46
5.74,37.8,1021.37,74.47,490.81
23.25,63.78,1016.01,72.01,448.82
29.09,72.43,1006.86,65.47,427.3
23.27,65.48,1019.05,61.36,443.43
22.74,61.87,1009.66,55.03,444.59
6.48,36.24,1013.62,92.03,484.65
23.39,69.13,1010.99,90.66,434.5
27.61,69.68,1012.79,77.01,438.31
28.14,43.21,1011.82,69.32,436.53
20.62,68.12,1012.33,79.88,447.16
24.85,70.09,1006.56,70.09,439.96
27.59,50.05,1005.71,57.03,437.98
20.58,50.78,1008.87,91.18,445.03
29.19,67.51,1011.48,55.55,446.97
26.59,59.92,1009.97,70.09,438.22
8.74,40.03,1016.81,93.37,481.07
27.44,66.56,1005.51,69.28,428
10.52,42.18,1014.9,95.67,469.03
10.28,39.64,1010.45,74.15,477.65
26.71,77.95,1012.13,77.5,433.47
13.83,39.64,1012.52,69.97,472.95
17.37,57.76,1016,86.59,456.4
10.41,41.01,1020.12,94.27,472.82
21.4,44.57,1005.7,73.09,445.09
15.29,25.88,1009.21,66,464.25
6.75,39.37,1020.26,70.99,486.26
14.87,41.76,1022.26,78.21,464.84
4.77,39.33,1011.32,68.98,494.91
31.46,70.79,1003.54,59.51,425.68
29.53,71.14,1011.39,53.41,431.97
14.1,48.92,1011.6,84.39,461.34
25.63,56.85,1012.68,49.7,439.2
12.65,41.93,1023.07,65.05,479.53
11.6,40.69,1015.51,86.55,474.99
22.66,63.73,1013.24,83.95,444.41
17.7,48.98,1015.79,83.18,454.41
15.71,39.3,1019.2,62.28,462.84
13.78,38.28,1014.8,81.19,467.43
25.06,64.63,1020.66,54.93,446.57
22.1,68.12,1012.71,79.77,440.08
11.77,42.03,1017.63,79.35,472.22
25.14,60.29,1017.91,53.3,444.5
30.91,76.2,1008.53,58.08,434.94
14.82,44.2,1018.98,72.8,465.73
24.47,48.6,1002.49,75.04,442.08
17.31,58.49,1011.8,92.77,456.84
10.6,41.17,1018.38,87.92,478.47
16.98,43.7,1015.07,53.51,464.01
24.88,63.31,1014.23,55.76,441.54
17.49,40.55,1001.73,73.15,462.37
23.51,57.32,1012.55,53.6,444.58
31.04,66.54,1003.83,53.05,431.66
18.37,58.96,1015.5,67.79,460.25
26.53,60.07,1016.55,54.79,438.54
14.04,48.79,1017.62,75.25,464.09
17.37,58.49,1012.2,91.14,456.29
30.95,71.58,1009.95,50.02,430.47
21.43,63.94,1012.68,99.68,445.29
10.94,39.69,1004.5,86.29,459.69
27.19,64.27,1013.06,58.13,444.54
12.8,44.34,1016.52,86.73,473.42
23.22,66.56,1002.47,85.39,437.11
8.88,41.54,1019.05,80.77,484.99
28.53,49.3,1003.83,59.69,438.17
13.56,41.48,1008.53,87.2,459.76
31.52,76.2,1008.31,57.35,435.31
19.02,47.45,1007.44,76.76,453.08
24.58,56.9,1007.08,68.24,437.16
7.06,41.74,1021.95,90.38,448.97
30.88,67.83,1008.97,54.99,425.36
21.23,57.32,1010.99,75.17,443.87
32.07,71.29,1008.43,44.95,426.96
30.1,66.25,1009.38,65.41,434.99
5.63,39.22,1013.35,77.67,486.83
18.59,39.54,1008.56,68.61,462.56
20.85,56.89,1013.15,68.22,450.07
14.47,42.99,1009.78,91.15,469
22.99,61.02,1009.88,81.56,440.85
29.78,73.42,1011.27,52.79,445.58
23.62,67.45,1014.63,59.8,439.45
21.11,65.94,1009.83,71.91,448.77
19.4,39.53,1007.96,63.38,457.17
22.06,64.15,1021.07,68.66,451.44
15.66,41.35,1001.68,86.26,463.57
25.77,73.68,1014.18,87.53,429.84
20.57,44.9,1008.39,62.69,456.18
6.38,40.07,1018.53,60.2,492.96
23.97,63.86,1018.09,57.62,441.65
29.45,70.02,1010.28,65.93,437.82
21.24,44.57,1008.72,72.57,447.03
21.59,61.87,1011.18,57.21,446.58
8.14,41.26,1020.61,91.28,477.57
20.73,41.1,1001.86,47.51,456.44
5.3,35.19,1019.33,93.86,484.42
13.95,71.14,1019.76,75.51,461.18
23.38,52.84,1005.27,82.98,440.28
24.27,57.85,1012.81,63.48,445.1
19.73,49.69,1007.78,73.02,454.28
17.48,44.71,1014.99,36.71,465.61
18.19,43.96,1011.87,79.68,464.58
23.23,56.89,1012.87,75.43,441.85
21.38,60.84,1017.94,82.83,445.8
27.46,61.86,1012.39,66.09,439.72
10.05,40.46,1018.71,67.38,469.06
24.97,50.23,1015.6,56.79,454.35
7.79,43.13,1019.67,85.35,484.42
12.79,44.68,1022.51,99.55,465.75
26.36,54.5,1015.35,66.87,451.81
25.34,65.61,1014.61,57.51,442.82
7.36,41.01,1024.9,97.88,476.8
28.88,73.68,1015.25,47.73,432.93
26.1,62.91,1012.44,60.91,446.05
13.72,49.83,1006.88,89.49,463.65
32.5,71.37,1003.75,43.8,433.7
9.12,41.49,1020.58,96.23,475.69
24.8,61.02,1009.86,71.75,438.96
26.75,69.45,1013.88,53.65,434.57
8.18,43.69,1017.16,88.16,487.83
5.68,40.35,1012.11,92.86,486.79
25.27,63.91,1009.82,75.48,440.39
28.43,68.08,1011.32,58.19,433.05
25.21,64.63,1020.56,51.31,448.66
11.67,44.6,1018.09,92.53,467.96
26.82,69.05,1004.62,40,437.42
6.12,40.81,1014.77,88.15,487.24
29.86,69.34,1007.76,54.12,433.57
10.2,41.01,1021.39,96.64,468.27
16.58,45.87,1009.66,97.59,457.8
12.93,43.13,1014.91,55.7,474.88
16,43.34,1013.58,78.87,461.7
9.44,41.79,1020.16,72.26,474.03
16.8,44.9,1009.14,79.78,456.42
24.6,71.73,1010.08,78.77,436.28
22.22,66.05,1016.15,80.58,442.95
26.49,59.44,1012.09,57.84,441.16
12.57,41.66,1009.11,70.74,475.61
23.46,59.27,1010.6,79.79,445.57
25.95,59.27,1010.9,70.42,444.19
21.92,64.63,1020.42,65.22,452.49
14.53,39,1016.48,76.36,464.86
13.76,45.08,1023.77,80.48,469.74
6.16,38.5,1012.83,93.68,490.92
21.47,50.12,1009.19,93.68,448.11
24.11,68.63,1014.34,45.28,448.45
14.84,38.91,1013.78,69.27,467.83
18.56,42.28,1007.75,60.89,462.05
26.25,52.09,1013.2,53.12,450.53
24.42,65.94,1011.25,65.04,439.63
12.3,40.69,1015.74,82.58,474.46
12.16,40.81,1025.79,70.97,476.63
16.23,43.69,1016.4,68.9,466.22
23.63,71.29,1008.01,70.07,442.65
13.95,41.49,1019.95,86.46,465.24
7.45,39.61,1017.88,79.73,478.89
15.43,40.89,1010.63,73.03,468.35
31.12,68.94,1006.05,68.46,431.92
12.24,40.96,1023.22,78.74,475.32
29.6,67.79,1010.37,51.05,442.43
13.25,43.7,1013.61,76.05,472.22
20.37,52.05,1012.34,62.57,456.11
12.75,44.03,1007.29,89.46,465.86
32.72,69.75,1009.6,49.35,437.99
22.18,59.8,1016.77,73.16,453.24
23.34,45.61,1012.73,74.09,455.82
29.55,67.69,1004.88,48.68,428.77
26.31,63.77,1014.15,69.36,440.1
6.05,38.68,1017.46,66.13,483.5
25.52,71.73,1009.91,79.55,434.67
3.4,39.64,1011.1,83.43,459.86
25.4,65.34,1013.11,53.93,445.82
19.31,60.07,1014.86,69.37,453.47
11.64,40.22,1010.58,80.84,477.52
4.43,38.91,1019.04,88.17,491.9
22.84,71.25,1001.9,96.45,433.85
31.3,67.17,1007.27,62.99,433.53
15.79,50.88,1014.58,99.9,460.19
15.92,39.16,1006.59,71.32,460.45
18.6,41.67,1013.07,64.23,458.91
24.25,74.93,1013.07,69.31,445.44
13.97,45.01,1017.44,89.15,461.96
9.32,36.66,1027.46,70.76,479.13
13.83,45.08,1024.2,80.52,465.5
12.19,40.05,1014.65,85.1,472.68
5.81,35.79,1012.14,92.28,484.41
32.38,73.91,1004.05,61.69,430.17
20.74,58.12,1015.43,77.88,449.91
21.67,50.32,1008.41,85.99,445.31
30.51,70.94,1007.64,59.42,430.91
18.59,65.06,1015.75,80.72,450.4
16.18,43.99,1021.97,80.96,460.81
10.52,41.48,1018,68.99,469.8
32.2,72.29,1008.61,69.94,432.52
21.17,52.3,1009.67,88.88,444.5
10.61,43.79,1016.03,76.33,480.28
23.94,51.95,1008.61,73.42,448.67
11.47,40.27,1005.39,77.4,479.44
23.75,60.29,1017.36,64.04,449.57
23.85,72.43,1008.01,88.34,439.02
17.72,39.99,1007.34,72.3,461.7
10.41,44.68,1023.53,91.38,474.7
13.41,45,1022.31,76.29,475.9
17.14,41.66,1010.97,57.66,463.38
23.91,67.69,1008.28,66.71,439.84
29.14,67.45,1015.51,46.47,433.34
7.3,43.65,1019.33,67.62,482.96
27.78,60.07,1014.66,53.74,439.43
14,40.8,1026.17,54.82,474.87
32.42,75.08,1004.82,41.62,436.26
20.65,48.41,1008.38,91.02,447.35
6.14,39.4,1011.21,90.87,485.94
26.61,72.43,1007.71,75.82,427.61
6.26,41.31,1002.04,87.54,485.57
16.91,43.96,1013.32,79.87,465.86
25.3,71.29,1007.86,62.98,437.17
21.85,59.8,1016.89,75.28,454.26
13.88,39.39,1014.08,80.48,471.39
19.11,60.29,1017.1,76.62,454.16
8.05,40.62,1018.16,73.67,477.2
14.04,40.83,1008.98,82.04,469.75
5.34,39.22,1012.73,81.42,472.66
6.07,38.91,1019.25,83.39,483.56
34.33,74.34,1001.74,42.75,435.76
24.17,71.58,1010.16,89.96,436.27
5.84,41.38,1020.34,82.41,489.4
14.43,45.08,1023.23,83.98,465.07
29.23,66.51,1011.11,53.12,439.61
26.17,58.86,1014.52,51.28,443.69
13.25,34.03,1018.94,72.1,470.46
28.43,73.18,1012.52,71.05,427.11
31.54,67.32,1013.79,36.99,433.02
18.26,59.15,1012.38,85.74,452.03
11.36,38.25,1013.22,86.16,473.55
24.2,59.07,1009.25,88.25,441.93
16.53,53.29,1018.64,87.47,463.32
24.79,75.6,1017.07,68.23,440.05
30.36,68.08,1010.76,51.32,429.97
19.84,65.48,1019.54,76.6,449.85
29.49,70.98,1007.83,79.08,434.43
9.23,37.36,1015.01,67.38,481.08
24.24,68.3,1018.03,81.51,437.12
11.64,41.39,1017.36,83.4,479.53
28.14,65.34,1014.44,46.17,443.11
20.14,46.93,1014.66,64.22,453.99
19.94,56.53,1020.48,76.43,453.8
